"Product SKU","Product Name","Price","Quantity","size","tcs","tip"
"4251","4251","180","10","041.14*049.3","P06136","TM"
"4250","4250","340","0","075*105","P06096","TC"
"4249","4249","200","10","045*075","P06095","TC"
"4248","4248","100","0","020*037","P06094","TC"
"4247","4247","80","10","017*030","P06093","TC"
"4246","4246","140","10","052*062","P06072","TC"
"4245","4245","160","10","038*064","P05995","TC"
"4244","4244","140","10","035*050","P05985","TCR"
"4243","4243","280","0","072*100","P05984","TC"
"4242","4242","220","10","050*085","P05981","TC"
"4241","4241","200","10","040*052/57","P05980","TBP"
"4240","4240","240","10","056*075","P05978","TB9"
"4239","4239","220","10","052*068","P05977","TB9"
"4238","4238","380","0","075*110","P05966","TC"
"4237","4237","140","10","036*050","P05964","TCR"
"4236","4236","120","10","012.023.5","P05956","TC4S"
"4235","4235","120","10","024.040","P05953","SCSR01"
"4234","4234","100","10","011.017","P05951","TC"
"4233","4233","400","5","090.0115","P05911","TC"
"4232","4232","160","10","048.065","P05909","TC"
"4231","4231","100","10","015*022","P05860","TC"
"4230","4230","240","10","063.080","P05856","TB"
"4229","4229","200","10","028.055","P05846","TC31"
"4228","4228","180","10","028.048","P05845","TC31"
"4227","4227","200","10","025.052","P05844","DC"
"K-00004","K-00004","700","19","30*48*16","00004","ПОРШЕНЬ"
"K-00003","K-00003","700","19","26*45*16.3","00003","ПОРШЕНЬ"
"K-00002","K-00002","700","19","26*50*18.3","00002","ПОРШЕНЬ"
"4226","4226","180","10","030.043.7","P05843","SBJ10"
"4225","4225","240","10","067.084","P05840","TC29"
"4224","4224","140","6","033.052","P05839","TC29"
"4223","4223","260","10","041.069","P05838","TCH11"
"4222","4222","240","10","048.065","P05837","TCH11"
"4221","4221","240","10","047.061.8","P05836","TC11"
"4220","4220","220","10","044.062","P05835","TC30"
"4219","4219","200","10","042.059","P05834","TC30"
"4218","4218","240","10","035.069","P05826","TC9R"
"4217","4217","120","10","024*038","P05823","TC9"
"4216","4216","180","6","040.058","P05822","TC9"
"4215","4215","220","10","062.081","P05821","TC"
"4214","4214","240","9","048.088","P05820","TC"
"4213","4213","200","3","046.5.073","P05818","TC"
"4212","4212","180","10","045.068","P05817","TC"
"4211","4211","180","9","042.070","P05816","TC"
"4210","4210","140","9","042.054","P05815","TC"
"4209","4209","160","10","034.065","P05814","TC"
"4208","4208","140","10","038.054","P05812","TC"
"4207","4207","140","10","028.052","P05811","TC"
"4206","4206","240","10","065.085","P05807","TCR"
"4205","4205","140","10","045.055","P05806","TCR"
"4204","4204","140","10","038.053","P05805","SCL"
"4203","4203","260","10","025.080","P05803","TB2"
"4202","4202","240","10","027.080","P05802","TC2"
"4201","4201","180","10","035.065","P05801","TC2"
"4200","4200","200","10","023.070","P05800","TC2"
"4199","4199","140","10","033.050.8","P05780","TB"
"4198","4198","120","10","025.5.043","P05779","TB"
"4197","4197","500","3","060.0111","P05777","TB9"
"4196","4196","480","0","105*125","P05776","TC"
"4195","4195","220","10","045.060","P05773","TCN1"
"4400","4400","380","10","037*078","P07170","TCS"
"4194","4194","120","10","016*030","P05767","TBR"
"4193","4193","140","0","032*052","P05709","TC"
"4192","4192","560","5","085*125","P05700","TC"
"4191","4191","860","5","150*180","P05528","TC"
"4190","4190","160","10","037*063","P05523","TC"
"4189","4189","100","10","014*021","P05521","TC"
"4188","4188","120","10","034*044","P05496","SC"
"4187","4187","200","0","063*075","P05492","TC"
"4186","4186","160","9","048*060","P05491","TC"
"4185","4185","80","10","021*033","P05490","TC"
"4184","4184","240","9","065*090","P05473","TC"
"4183","4183","80","10","024*035","P05470","TC"
"4182","4182","580","10","030*050","P05467","TDN1"
"4181","4181","80","10","018*029","P05425","SC"
"4180","4180","80","10","020*034","P05423","TC"
"4179","4179","80","8","020*030","P05422","TC"
"4178","4178","80","10","014*024","P05420","TC"
"4177","4177","100","9","012*018","P05418","TC"
"4176","4176","100","10","022*035","P05416","TCL"
"4175","4175","180","10","037*050","P05415","TC4"
"4174","4174","160","10","031*043","P05414","TC4"
"4173","4173","220","10","037*050","P05412","DC4"
"4172","4172","180","8","027*039","P05410","DC4"
"4171","4171","80","10","021*035","P05388","TC"
"4170","4170","100","10","018*027","P05371","TC"
"4169","4169","140","10","029*039","P05369","TC4P"
"4168","4168","140","10","017*032","P05349","DZ"
"4167","4167","220","10","039*065","P05297","TC9L"
"4166","4166","1000","5","150*185","P05290","TC"
"4165","4165","220","5","072*085","P05289","TC"
"4164","4164","140","10","035*052","P05252","TC"
"4163","4163","140","10","032*055","P05235","TC"
"4162","4162","560","5","090*125","P05206

","TB"
"4161","4161","160","10","032*056","P05165","TC"
"4160","4160","460","5","100*114","P05144","TB"
"4159","4159","330","5","085*105","P05143","TC"
"4158","4158","1000","5","160*190","P05129","TC"
"4157","4157","860","5","155*180","P05125","TC"
"4156","4156","860","5","145*175","P05123","TC"
"4155","4155","760","5","135*165","P05117","TC"
"4154","4154","580","5","125*150","P05111","TC"
"4153","4153","400","5","095*115","P05107","TC"
"4152","4152","580","5","080*140","P05103","TC"
"4151","4151","500","5","105*130","P05100","TC"
"4150","4150","220","10","060*078","P05085","TC"
"4149","4149","200","10","052*072","P05079","TC"
"4148","4148","160","10","050*065","P05073","TC"
"4147","4147","140","10","038*055","P05065","TC"
"4146","4146","140","10","036*055","P05061","TC"
"4145","4145","120","9","035*048","P05055","TC"
"4144","4144","140","10","032*055","P05053","TC"
"4143","4143","120","10","027*042","P05045","TC"
"4142","4142","100","10","022*040","P05033","TC"
"4141","4141","80","10","021*032","P05029","TC"
"O-03018","O-03018","40","92","028*036","","O-Ring"
"4140","4140","120","10","020*047","P05027","TC"
"4139","4139","100","8","020*038","P05025","TC"
"4138","4138","80","10","015*026","P05015","TC"
